ensembl_gene_id	tissue	assay_format	assay_format_type	cell_short_name	assay_description	data_source	data_source_reference_link
ENSG00000111424		cell line	cell-based	HepG2	"ATG_CIS is a cell-based, multiplexed-readout assay that uses HepG2, a human liver cell line, with measurements taken at 24 hours after chemical dosing in a 24-well plate."	Tox21	https://ntp.niehs.nih.gov/whatwestudy/tox21/phases/index.html#Phase-I
ENSG00000143257		cell line	cell-based	HepG2	"ATG_TRANS is a cell-based, multiplexed-readout assay that uses HepG2, a human liver cell line, with measurements taken at 24 hours after chemical dosing in a 24-well plate."	Tox21	https://ntp.niehs.nih.gov/whatwestudy/tox21/phases/index.html#Phase-I
ENSG00000012504		cell line	cell-based	HepG2	"ATG_TRANS is a cell-based, multiplexed-readout assay that uses HepG2, a human liver cell line, with measurements taken at 24 hours after chemical dosing in a 24-well plate."	Tox21	https://ntp.niehs.nih.gov/whatwestudy/tox21/phases/index.html#Phase-I
ENSG00000169429		primary cell	cell-based	umbilical vein endothelium	"BSK_3C is a cell-based, multiplexed-readout assay that uses umbilical vein endothelium, a human vascular primary cell, with measurements taken at 24 hours after chemical dosing in a 96-well plate."	Tox21	https://ntp.niehs.nih.gov/whatwestudy/tox21/phases/index.html#Phase-I
ENSG00000108691		primary cell	cell-based	umbilical vein endothelium	"BSK_3C is a cell-based, multiplexed-readout assay that uses umbilical vein endothelium, a human vascular primary cell, with measurements taken at 24 hours after chemical dosing in a 96-well plate."	Tox21	https://ntp.niehs.nih.gov/whatwestudy/tox21/phases/index.html#Phase-I
ENSG00000011422		primary cell	cell-based	umbilical vein endothelium	"BSK_3C is a cell-based, multiplexed-readout assay that uses umbilical vein endothelium, a human vascular primary cell, with measurements taken at 24 hours after chemical dosing in a 96-well plate."	Tox21	https://ntp.niehs.nih.gov/whatwestudy/tox21/phases/index.html#Phase-I
ENSG00000162692		primary cell	cell-based	umbilical vein endothelium	"BSK_3C is a cell-based, multiplexed-readout assay that uses umbilical vein endothelium, a human vascular primary cell, with measurements taken at 24 hours after chemical dosing in a 96-well plate."	Tox21	https://ntp.niehs.nih.gov/whatwestudy/tox21/phases/index.html#Phase-I
ENSG00000174175		primary cell	cell-based	umbilical vein endothelium	"BSK_4H is a cell-based, multiplexed-readout assay that uses umbilical vein endothelium, a human vascular primary cell, with measurements taken at 24 hours after chemical dosing in a 96-well plate."	Tox21	https://ntp.niehs.nih.gov/whatwestudy/tox21/phases/index.html#Phase-I
ENSG00000204287		primary cell	cell-based	coronary artery smooth muscle cells	"BSK_CASM3C is a cell-based, multiplexed-readout assay that uses umbilical vein endothelium and coronary artery smooth muscle cells, a human vascular primary cell co-culture, with measurements taken at 24 hours after chemical dosing in a 96-well plate."	Tox21	https://ntp.niehs.nih.gov/whatwestudy/tox21/phases/index.html#Phase-I
ENSG00000130164		primary cell	cell-based	coronary artery smooth muscle cells	"BSK_CASM3C is a cell-based, multiplexed-readout assay that uses umbilical vein endothelium and coronary artery smooth muscle cells, a human vascular primary cell co-culture, with measurements taken at 24 hours after chemical dosing in a 96-well plate."	Tox21	https://ntp.niehs.nih.gov/whatwestudy/tox21/phases/index.html#Phase-I
ENSG00000011422		primary cell	cell-based	coronary artery smooth muscle cells	"BSK_CASM3C is a cell-based, multiplexed-readout assay that uses umbilical vein endothelium and coronary artery smooth muscle cells, a human vascular primary cell co-culture, with measurements taken at 24 hours after chemical dosing in a 96-well plate."	Tox21	https://ntp.niehs.nih.gov/whatwestudy/tox21/phases/index.html#Phase-I
ENSG00000106366		primary cell	cell-based	foreskin fibroblast	"BSK_hDFCGF is a cell-based, multiplexed-readout assay that uses foreskin fibroblast, a human skin primary cell, with measurements taken at 24 hours after chemical dosing in a 96-well plate."	Tox21	https://ntp.niehs.nih.gov/whatwestudy/tox21/phases/index.html#Phase-I
ENSG00000007908		primary cell co-culture	cell-based	umbilical vein endothelium and peripheral blood mononuclear cells	"BSK_LPS is a cell-based, multiplexed-readout assay that uses umbilical vein endothelium and peripheral blood mononuclear cells, a human vascular primary cell co-culture, with measurements taken at 24 hours after chemical dosing in a 96-well plate."	Tox21	https://ntp.niehs.nih.gov/whatwestudy/tox21/phases/index.html#Phase-I
ENSG00000184371		primary cell co-culture	cell-based	umbilical vein endothelium and peripheral blood mononuclear cells	"BSK_LPS is a cell-based, multiplexed-readout assay that uses umbilical vein endothelium and peripheral blood mononuclear cells, a human vascular primary cell co-culture, with measurements taken at 24 hours after chemical dosing in a 96-well plate."	Tox21	https://ntp.niehs.nih.gov/whatwestudy/tox21/phases/index.html#Phase-I
ENSG00000171720		cell-free	biochemical		"NVS_ENZ_hHDAC3 is a biochemical, single-readout assay that uses extracted gene-proteins in a cell-free assay. Measurements were taken 1 hour after chemical dosing in a 384-well plate."	Tox21	https://ntp.niehs.nih.gov/whatwestudy/tox21/phases/index.html#Phase-I
ENSG00000162692		primary cell co-culture	cell-based	umbilical vein endothelium and peripheral blood mononuclear cells	"BSK_LPS is a cell-based, multiplexed-readout assay that uses umbilical vein endothelium and peripheral blood mononuclear cells, a human vascular primary cell co-culture, with measurements taken at 24 hours after chemical dosing in a 96-well plate."	Tox21	https://ntp.niehs.nih.gov/whatwestudy/tox21/phases/index.html#Phase-I
ENSG00000198001		cell-free	biochemical		"NVS_ENZ_hIRAK4 is a biochemical, single-readout assay that uses extracted gene-proteins in a cell-free assay. Measurements were taken 1 hour after chemical dosing in a 384-well plate."	Tox21	https://ntp.niehs.nih.gov/whatwestudy/tox21/phases/index.html#Phase-I
ENSG00000143727		cell-free	biochemical		"NVS_ENZ_hACP1 is a biochemical, single-readout assay that uses extracted gene-proteins from SF9 in a cell-free assay. Measurements were taken 1.5 hours after chemical dosing in a 384-well plate."	Tox21	https://ntp.niehs.nih.gov/whatwestudy/tox21/phases/index.html#Phase-I
ENSG00000117020		cell-free	biochemical		"NVS_ENZ_hAKT3 is a biochemical, single-readout assay that uses extracted gene-proteins in a cell-free assay. Measurements were taken 1 hour after chemical dosing in a 384-well plate."	Tox21	https://ntp.niehs.nih.gov/whatwestudy/tox21/phases/index.html#Phase-I
ENSG00000010671		cell-free	biochemical		"NVS_ENZ_hBTK is a biochemical, single-readout assay that uses extracted gene-proteins in a cell-free assay. Measurements were taken 1 hour after chemical dosing in a 96-well plate."	Tox21	https://ntp.niehs.nih.gov/whatwestudy/tox21/phases/index.html#Phase-I
ENSG00000137752		cell-free	biochemical		"NVS_ENZ_hCASP1 is a biochemical, single-readout assay that uses extracted gene-proteins from E. coli in a cell-free assay. Measurements were taken 1 hour after chemical dosing in a 96-well plate."	Tox21	https://ntp.niehs.nih.gov/whatwestudy/tox21/phases/index.html#Phase-I
ENSG00000081237		cell-free	biochemical		"NVS_ENZ_hPTPRC is a biochemical, single-readout assay that uses extracted gene-proteins from yeast cells in a cell-free assay. Measurements were taken 1 hour after chemical dosing in a 96-well plate."	Tox21	https://ntp.niehs.nih.gov/whatwestudy/tox21/phases/index.html#Phase-I
ENSG00000140505		cell-free	biochemical		"NVS_ADME_hCYP1A2 is a biochemical, single-readout assay that uses extracted gene-proteins from insect cells in a cell-free assay. Measurements were taken 0.5 hour after chemical dosing in a 96-well plate."	Tox21	https://ntp.niehs.nih.gov/whatwestudy/tox21/phases/index.html#Phase-I
ENSG00000116141		cell-free	biochemical		"NVS_ENZ_hMARK1 is a biochemical, single-readout assay that uses extracted gene-proteins in a cell-free assay. Measurements were taken 1 hour after chemical dosing in a 384-well plate."	Tox21	https://ntp.niehs.nih.gov/whatwestudy/tox21/phases/index.html#Phase-I
ENSG00000123374		cell-free	biochemical		"NVS_ENZ_hCDK2 is a biochemical, single-readout assay that uses extracted gene-proteins in a cell-free assay. Measurements were taken 1 hour after chemical dosing in a 384-well plate."	Tox21	https://ntp.niehs.nih.gov/whatwestudy/tox21/phases/index.html#Phase-I
ENSG00000160868		cell-free	biochemical		"NVS_ADME_hCYP3A4 is a biochemical, single-readout assay that uses extracted gene-proteins from insect cells in a cell-free assay. Measurements were taken 0.33 hour after chemical dosing in a 96-well plate."	Tox21	https://ntp.niehs.nih.gov/whatwestudy/tox21/phases/index.html#Phase-I
ENSG00000112033		cell line	cell-based	HEK293T	"TOX21_PPARd_BLA_Agonist is a cell-based, single-readout assay that uses HEK293T, a human kidney cell line, with measurements taken at 24 hours after chemical dosing in a 1536-well plate."	Tox21	https://ntp.niehs.nih.gov/whatwestudy/tox21/phases/index.html#Phase-I
ENSG00000157540		cell-free	biochemical		"NVS_ENZ_hDYRK1a is a biochemical, single-readout assay that uses extracted gene-proteins in a cell-free assay. Measurements were taken 1 hour after chemical dosing in a 96-well plate."	Tox21	https://ntp.niehs.nih.gov/whatwestudy/tox21/phases/index.html#Phase-I
ENSG00000160868		primary cell	cell-based	hepatocyte	"CLD_24hr is a cell-based, multiplexed-readout assay that uses hepatocyte, a human liver primary cell, with measurements taken at 24 hours after chemical dosing in a 96-well plate."	Tox21	https://ntp.niehs.nih.gov/whatwestudy/tox21/phases/index.html#Phase-I
ENSG00000118777		primary cell	cell-based	hepatocyte	"CLD_6hr is a cell-based, multiplexed-readout assay that uses hepatocyte, a human liver primary cell, with measurements taken at 6 hours after chemical dosing in a 96-well plate."	Tox21	https://ntp.niehs.nih.gov/whatwestudy/tox21/phases/index.html#Phase-I
ENSG00000158748		cell-free	biochemical		"NVS_GPCR_h5HT6 is a biochemical, single-readout assay that uses extracted gene-proteins from HEK293 in a cell-free assay. Measurements were taken 1 hour after chemical dosing in a 96-well plate."	Tox21	https://ntp.niehs.nih.gov/whatwestudy/tox21/phases/index.html#Phase-I
ENSG00000128271		cell-free	biochemical		"NVS_GPCR_hAdoRA2a is a biochemical, single-readout assay that uses extracted gene-proteins from HEK293 in a cell-free assay. Measurements were taken 1.5 hours after chemical dosing in a 96-well plate."	Tox21	https://ntp.niehs.nih.gov/whatwestudy/tox21/phases/index.html#Phase-I
ENSG00000138109		primary cell	cell-based	hepatocyte	"CLD_6hr is a cell-based, multiplexed-readout assay that uses hepatocyte, a human liver primary cell, with measurements taken at 6 hours after chemical dosing in a 96-well plate."	Tox21	https://ntp.niehs.nih.gov/whatwestudy/tox21/phases/index.html#Phase-I
ENSG00000126351		cell-free	biochemical		"NVS_NR_hTRa_Antagonist is a biochemical, single-readout assay that uses extracted gene-proteins in a cell-free assay. Measurements were taken 1 hour after chemical dosing in a 384-well plate."	Tox21	https://ntp.niehs.nih.gov/whatwestudy/tox21/phases/index.html#Phase-I
ENSG00000184984		cell-free	biochemical		"NVS_GPCR_hM5 is a biochemical, single-readout assay that uses extracted gene-proteins from CHO in a cell-free assay. Measurements were taken 1 hour after chemical dosing in a 96-well plate."	Tox21	https://ntp.niehs.nih.gov/whatwestudy/tox21/phases/index.html#Phase-I
ENSG00000164128		cell-free	biochemical		"NVS_GPCR_hNPY1 is a biochemical, single-readout assay that uses extracted gene-proteins from SK-N-MC in a cell-free assay. Measurements were taken 1 hour after chemical dosing in a 96-well plate."	Tox21	https://ntp.niehs.nih.gov/whatwestudy/tox21/phases/index.html#Phase-I
ENSG00000101188		cell-free	biochemical		"NVS_GPCR_hNTS is a biochemical, single-readout assay that uses extracted gene-proteins from CHO in a cell-free assay. Measurements were taken 1 hour after chemical dosing in a 96-well plate."	Tox21	https://ntp.niehs.nih.gov/whatwestudy/tox21/phases/index.html#Phase-I
ENSG00000006638		cell-free	biochemical		"NVS_GPCR_hTXA2 is a biochemical, single-readout assay that uses extracted gene-proteins from Human platelets in a cell-free assay. Measurements were taken 1 hour after chemical dosing in a 96-well plate."	Tox21	https://ntp.niehs.nih.gov/whatwestudy/tox21/phases/index.html#Phase-I
ENSG00000102755		cell-free	biochemical		"NVS_ENZ_hVEGFR1 is a biochemical, single-readout assay that uses extracted gene-proteins in a cell-free assay. Measurements were taken 1 hour after chemical dosing in a 384-well plate."	Tox21	https://ntp.niehs.nih.gov/whatwestudy/tox21/phases/index.html#Phase-I
ENSG00000132170		cell line	cell-based	HEK293T	"OT_PPARg_PPARgSRC1_0480  is a cell-based assay that uses HEK293T, a human kidney cell line, with measurements taken at 8 hours after chemical dosing in a 384-well plate."	Tox21	https://ntp.niehs.nih.gov/whatwestudy/tox21/phases/index.html#Phase-I
ENSG00000109320		cell line	cell-based	ME-180	"TOX21_NFkB_BLA_Agonist is a cell-based, single-readout assay that uses ME-180, a human cervix cell line, with measurements taken at 24 hours after chemical dosing in a 1536-well plate."	Tox21	https://ntp.niehs.nih.gov/whatwestudy/tox21/phases/index.html#Phase-I
ENSG00000185551		cell line	cell-based	HepG2	"ATG_TRANS2 is a cell-based, multiplexed-readout assay that uses HepG2, a human liver cell line, with measurements taken at 24 hours after chemical dosing in a 24-well plate."	Tox21	https://ntp.niehs.nih.gov/whatwestudy/tox21/phases/index.html#Phase-I
ENSG00000169083		cell line	cell-based	22Rv1	"ACEA_AR_agonist is a cell-based, single-readout assay that uses 22Rv1, a human prostate cancer cell line, with measurements taken at 80 hours after chemical dosing in a 96-well or 384-well plate."	Tox21	https://ntp.niehs.nih.gov/whatwestudy/tox21/phases/index.html#Phase-I
ENSG00000169297		cell line	cell-based	HepG2	"ATG_TRANS2 is a cell-based, multiplexed-readout assay that uses HepG2, a human liver cell line, with measurements taken at 24 hours after chemical dosing in a 24-well plate."	Tox21	https://ntp.niehs.nih.gov/whatwestudy/tox21/phases/index.html#Phase-I
ENSG00000082175		cell line	cell-based	HepG2	"ATG_TRANS2 is a cell-based, multiplexed-readout assay that uses HepG2, a human liver cell line, with measurements taken at 24 hours after chemical dosing in a 24-well plate."	Tox21	https://ntp.niehs.nih.gov/whatwestudy/tox21/phases/index.html#Phase-I
ENSG00000112333		cell line	cell-based	HepG2	"ATG_TRANS2 is a cell-based, multiplexed-readout assay that uses HepG2, a human liver cell line, with measurements taken at 24 hours after chemical dosing in a 24-well plate."	Tox21	https://ntp.niehs.nih.gov/whatwestudy/tox21/phases/index.html#Phase-I
ENSG00000188778		cell line	cell-based	HepG2	"ATG_GPCR is a cell-based, multiplexed-readout assay that uses HepG2, a human liver cell line, with measurements taken at 24 hours after chemical dosing in a 24-well plate."	Tox21	https://ntp.niehs.nih.gov/whatwestudy/tox21/phases/index.html#Phase-I
ENSG00000140465		primary cell	cell-based	hepatocyte	"CLD_48hr is a cell-based, multiplexed-readout assay that uses hepatocyte, a human liver primary cell, with measurements taken at 48 hours after chemical dosing in a 96-well plate."	Tox21	https://ntp.niehs.nih.gov/whatwestudy/tox21/phases/index.html#Phase-I
ENSG00000140505		primary cell	cell-based	hepatocyte	"CLD_48hr is a cell-based, multiplexed-readout assay that uses hepatocyte, a human liver primary cell, with measurements taken at 48 hours after chemical dosing in a 96-well plate."	Tox21	https://ntp.niehs.nih.gov/whatwestudy/tox21/phases/index.html#Phase-I
ENSG00000188786		cell line	cell-based	HepG2	"ATG_CIS is a cell-based, multiplexed-readout assay that uses HepG2, a human liver cell line, with measurements taken at 24 hours after chemical dosing in a 24-well plate."	Tox21	https://ntp.niehs.nih.gov/whatwestudy/tox21/phases/index.html#Phase-I
ENSG00000143190		cell line	cell-based	HepG2	"ATG_CIS is a cell-based, multiplexed-readout assay that uses HepG2, a human liver cell line, with measurements taken at 24 hours after chemical dosing in a 24-well plate."	Tox21	https://ntp.niehs.nih.gov/whatwestudy/tox21/phases/index.html#Phase-I
ENSG00000105329		cell line	cell-based	HepG2	"ATG_CIS is a cell-based, multiplexed-readout assay that uses HepG2, a human liver cell line, with measurements taken at 24 hours after chemical dosing in a 24-well plate."	Tox21	https://ntp.niehs.nih.gov/whatwestudy/tox21/phases/index.html#Phase-I
ENSG00000100219		cell line	cell-based	HepG2	"ATG_CIS is a cell-based, multiplexed-readout assay that uses HepG2, a human liver cell line, with measurements taken at 24 hours after chemical dosing in a 24-well plate."	Tox21	https://ntp.niehs.nih.gov/whatwestudy/tox21/phases/index.html#Phase-I
ENSG00000131408		cell line	cell-based	HepG2	"ATG_TRANS is a cell-based, multiplexed-readout assay that uses HepG2, a human liver cell line, with measurements taken at 24 hours after chemical dosing in a 24-well plate."	Tox21	https://ntp.niehs.nih.gov/whatwestudy/tox21/phases/index.html#Phase-I
ENSG00000132170		cell line	cell-based	HepG2	"ATG_TRANS is a cell-based, multiplexed-readout assay that uses HepG2, a human liver cell line, with measurements taken at 24 hours after chemical dosing in a 24-well plate."	Tox21	https://ntp.niehs.nih.gov/whatwestudy/tox21/phases/index.html#Phase-I
ENSG00000144852		cell line	cell-based	HepG2	"ATG_TRANS is a cell-based, multiplexed-readout assay that uses HepG2, a human liver cell line, with measurements taken at 24 hours after chemical dosing in a 24-well plate."	Tox21	https://ntp.niehs.nih.gov/whatwestudy/tox21/phases/index.html#Phase-I
ENSG00000172819		cell line	cell-based	HepG2	"ATG_TRANS is a cell-based, multiplexed-readout assay that uses HepG2, a human liver cell line, with measurements taken at 24 hours after chemical dosing in a 24-well plate."	Tox21	https://ntp.niehs.nih.gov/whatwestudy/tox21/phases/index.html#Phase-I
ENSG00000178726		primary cell	cell-based	umbilical vein endothelium	"BSK_3C is a cell-based, multiplexed-readout assay that uses umbilical vein endothelium, a human vascular primary cell, with measurements taken at 24 hours after chemical dosing in a 96-well plate."	Tox21	https://ntp.niehs.nih.gov/whatwestudy/tox21/phases/index.html#Phase-I
ENSG00000204287		primary cell	cell-based	bronchial epithelial cells	"BSK_BE3C is a cell-based, multiplexed-readout assay that uses bronchial epithelial cell, a human lung primary cell, with measurements taken at 24 hours after chemical dosing in a 96-well plate."	Tox21	https://ntp.niehs.nih.gov/whatwestudy/tox21/phases/index.html#Phase-I
ENSG00000184371		primary cell	cell-based	coronary artery smooth muscle cells	"BSK_CASM3C is a cell-based, multiplexed-readout assay that uses umbilical vein endothelium and coronary artery smooth muscle cells, a human vascular primary cell co-culture, with measurements taken at 24 hours after chemical dosing in a 96-well plate."	Tox21	https://ntp.niehs.nih.gov/whatwestudy/tox21/phases/index.html#Phase-I
ENSG00000138755		primary cell	cell-based	foreskin fibroblast	"BSK_hDFCGF is a cell-based, multiplexed-readout assay that uses foreskin fibroblast, a human skin primary cell, with measurements taken at 24 hours after chemical dosing in a 96-well plate."	Tox21	https://ntp.niehs.nih.gov/whatwestudy/tox21/phases/index.html#Phase-I
ENSG00000196611		primary cell	cell-based	foreskin fibroblast	"BSK_hDFCGF is a cell-based, multiplexed-readout assay that uses foreskin fibroblast, a human skin primary cell, with measurements taken at 24 hours after chemical dosing in a 96-well plate."	Tox21	https://ntp.niehs.nih.gov/whatwestudy/tox21/phases/index.html#Phase-I
ENSG00000102265		primary cell	cell-based	foreskin fibroblast	"BSK_hDFCGF is a cell-based, multiplexed-readout assay that uses foreskin fibroblast, a human skin primary cell, with measurements taken at 24 hours after chemical dosing in a 96-well plate."	Tox21	https://ntp.niehs.nih.gov/whatwestudy/tox21/phases/index.html#Phase-I
ENSG00000105329		primary cell co-culture	cell-based	keratinocytes and foreskin fibroblasts	"BSK_KF3CT is a cell-based, multiplexed-readout assay that uses keratinocytes and foreskin fibroblasts, a human skin primary cell co-culture, with measurements taken at 24 hours after chemical dosing in a 96-well plate."	Tox21	https://ntp.niehs.nih.gov/whatwestudy/tox21/phases/index.html#Phase-I
ENSG00000178404		primary cell co-culture	cell-based	keratinocytes and foreskin fibroblasts	"BSK_KF3CT is a cell-based, multiplexed-readout assay that uses keratinocytes and foreskin fibroblasts, a human skin primary cell co-culture, with measurements taken at 24 hours after chemical dosing in a 96-well plate."	Tox21	https://ntp.niehs.nih.gov/whatwestudy/tox21/phases/index.html#Phase-I
ENSG00000154928		cell-free	biochemical		"NVS_ENZ_hEphB1 is a biochemical, single-readout assay that uses extracted gene-proteins in a cell-free assay. Measurements were taken 1 hour after chemical dosing in a 384-well plate."	Tox21	https://ntp.niehs.nih.gov/whatwestudy/tox21/phases/index.html#Phase-I
ENSG00000169429		primary cell co-culture	cell-based	umbilical vein endothelium and peripheral blood mononuclear cells	"BSK_LPS is a cell-based, multiplexed-readout assay that uses umbilical vein endothelium and peripheral blood mononuclear cells, a human vascular primary cell co-culture, with measurements taken at 24 hours after chemical dosing in a 96-well plate."	Tox21	https://ntp.niehs.nih.gov/whatwestudy/tox21/phases/index.html#Phase-I
ENSG00000077782		cell-free	biochemical		"NVS_ENZ_hFGFR1 is a biochemical, single-readout assay that uses extracted gene-proteins in a cell-free assay. Measurements were taken 1 hour after chemical dosing in a 384-well plate."	Tox21	https://ntp.niehs.nih.gov/whatwestudy/tox21/phases/index.html#Phase-I
ENSG00000068078		cell-free	biochemical		"NVS_ENZ_hFGFR3 is a biochemical, single-readout assay that uses extracted gene-proteins in a cell-free assay. Measurements were taken 1 hour after chemical dosing in a 384-well plate."	Tox21	https://ntp.niehs.nih.gov/whatwestudy/tox21/phases/index.html#Phase-I
ENSG00000232810		primary cell co-culture	cell-based	umbilical vein endothelium and peripheral blood mononuclear cells	"BSK_LPS is a cell-based, multiplexed-readout assay that uses umbilical vein endothelium and peripheral blood mononuclear cells, a human vascular primary cell co-culture, with measurements taken at 24 hours after chemical dosing in a 96-well plate."	Tox21	https://ntp.niehs.nih.gov/whatwestudy/tox21/phases/index.html#Phase-I
ENSG00000140443		cell-free	biochemical		"NVS_ENZ_hIGF1R is a biochemical, single-readout assay that uses extracted gene-proteins in a cell-free assay. Measurements were taken 1 hour after chemical dosing in a 384-well plate."	Tox21	https://ntp.niehs.nih.gov/whatwestudy/tox21/phases/index.html#Phase-I
ENSG00000213341		cell-free	biochemical		"NVS_ENZ_hIKKa is a biochemical, single-readout assay that uses extracted gene-proteins in a cell-free assay. Measurements were taken 1 hour after chemical dosing in a 384-well plate."	Tox21	https://ntp.niehs.nih.gov/whatwestudy/tox21/phases/index.html#Phase-I
ENSG00000007908		primary cell co-culture	cell-based	umbilical vein endothelium and peripheral blood mononuclear cells	"BSK_SAg is a cell-based, multiplexed-readout assay that uses umbilical vein endothelium and peripheral blood mononuclear cells, a human vascular primary cell co-culture, with measurements taken at 24 hours after chemical dosing in a 96-well plate."	Tox21	https://ntp.niehs.nih.gov/whatwestudy/tox21/phases/index.html#Phase-I
ENSG00000171862		cell-free	biochemical		"NVS_ENZ_hPTEN is a biochemical, single-readout assay that uses extracted gene-proteins in a cell-free assay. Measurements were taken 1 hour after chemical dosing in a 384-well plate."	Tox21	https://ntp.niehs.nih.gov/whatwestudy/tox21/phases/index.html#Phase-I
ENSG00000179295		cell-free	biochemical		"NVS_ENZ_hPTPN11 is a biochemical, single-readout assay that uses extracted gene-proteins in a cell-free assay. Measurements were taken 0.5 hour after chemical dosing in a 384-well plate."	Tox21	https://ntp.niehs.nih.gov/whatwestudy/tox21/phases/index.html#Phase-I
ENSG00000127329		cell-free	biochemical		"NVS_ENZ_hPTPRB is a biochemical, single-readout assay that uses extracted gene-proteins in a cell-free assay. Measurements were taken 1 hour after chemical dosing in a 384-well plate."	Tox21	https://ntp.niehs.nih.gov/whatwestudy/tox21/phases/index.html#Phase-I
ENSG00000164305		cell-free	biochemical		"NVS_ENZ_hCASP3 is a biochemical, single-readout assay that uses extracted gene-proteins from E. coli in a cell-free assay. Measurements were taken 1 hour after chemical dosing in a 96-well plate."	Tox21	https://ntp.niehs.nih.gov/whatwestudy/tox21/phases/index.html#Phase-I
ENSG00000105976		cell-free	biochemical		"NVS_ENZ_hMet is a biochemical, single-readout assay that uses extracted gene-proteins in a cell-free assay. Measurements were taken 1 hour after chemical dosing in a 384-well plate."	Tox21	https://ntp.niehs.nih.gov/whatwestudy/tox21/phases/index.html#Phase-I
ENSG00000142082		cell-free	biochemical		"NVS_ENZ_hSIRT3 is a biochemical, single-readout assay that uses extracted gene-proteins in a cell-free assay. Measurements were taken 1 hour after chemical dosing in a 384-well plate."	Tox21	https://ntp.niehs.nih.gov/whatwestudy/tox21/phases/index.html#Phase-I
ENSG00000255974		cell-free	biochemical		"NVS_ADME_hCYP2A6 is a biochemical, single-readout assay that uses extracted gene-proteins from insect cells in a cell-free assay. Measurements were taken 0.5 hour after chemical dosing in a 96-well plate."	Tox21	https://ntp.niehs.nih.gov/whatwestudy/tox21/phases/index.html#Phase-I
ENSG00000105810		cell-free	biochemical		"NVS_ENZ_hCDK6 is a biochemical, single-readout assay that uses extracted gene-proteins in a cell-free assay. Measurements were taken 1 hour after chemical dosing in a 384-well plate."	Tox21	https://ntp.niehs.nih.gov/whatwestudy/tox21/phases/index.html#Phase-I
ENSG00000113712		cell-free	biochemical		"NVS_ENZ_hCK1a is a biochemical, single-readout assay that uses extracted gene-proteins in a cell-free assay. Measurements were taken 1 hour after chemical dosing in a 384-well plate."	Tox21	https://ntp.niehs.nih.gov/whatwestudy/tox21/phases/index.html#Phase-I
ENSG00000100784		cell-free	biochemical		"NVS_ENZ_hMsk1 is a biochemical, single-readout assay that uses extracted gene-proteins in a cell-free assay. Measurements were taken 1 hour after chemical dosing in a 384-well plate."	Tox21	https://ntp.niehs.nih.gov/whatwestudy/tox21/phases/index.html#Phase-I
ENSG00000115008		primary cell co-culture	cell-based	keratinocytes and foreskin fibroblasts	"BSK_KF3CT is a cell-based, multiplexed-readout assay that uses keratinocytes and foreskin fibroblasts, a human skin primary cell co-culture, with measurements taken at 24 hours after chemical dosing in a 96-well plate."	Tox21	https://ntp.niehs.nih.gov/whatwestudy/tox21/phases/index.html#Phase-I
ENSG00000169245		primary cell co-culture	cell-based	keratinocytes and foreskin fibroblasts	"BSK_KF3CT is a cell-based, multiplexed-readout assay that uses keratinocytes and foreskin fibroblasts, a human skin primary cell co-culture, with measurements taken at 24 hours after chemical dosing in a 96-well plate."	Tox21	https://ntp.niehs.nih.gov/whatwestudy/tox21/phases/index.html#Phase-I
ENSG00000137869		cell line	cell-based	MCF-7	"TOX21_Aromatase_Inhibition is a cell-based, single-readout assay that uses MCF-7, a human breast cell line, with measurements taken at 24 hours after chemical dosing in a 1536-well plate."	Tox21	https://ntp.niehs.nih.gov/whatwestudy/tox21/phases/index.html#Phase-I
ENSG00000112033		cell line	cell-based	HEK293T	"TOX21_PPARd_BLA_Antagonist is a cell-based, single-readout assay that uses HEK293T, a human kidney cell line, with measurements taken at 24 hours after chemical dosing in a 1536-well plate."	Tox21	https://ntp.niehs.nih.gov/whatwestudy/tox21/phases/index.html#Phase-I
ENSG00000105398		primary cell	cell-based	hepatocyte	"CLD_24hr is a cell-based, multiplexed-readout assay that uses hepatocyte, a human liver primary cell, with measurements taken at 24 hours after chemical dosing in a 96-well plate."	Tox21	https://ntp.niehs.nih.gov/whatwestudy/tox21/phases/index.html#Phase-I
ENSG00000241635		primary cell	cell-based	hepatocyte	"CLD_24hr is a cell-based, multiplexed-readout assay that uses hepatocyte, a human liver primary cell, with measurements taken at 24 hours after chemical dosing in a 96-well plate."	Tox21	https://ntp.niehs.nih.gov/whatwestudy/tox21/phases/index.html#Phase-I
ENSG00000091831		cell line	cell-based	HEK293T	"TOX21_ERa_BLA_Agonist is a cell-based, single-readout assay that uses HEK293T, a human kidney cell line, with measurements taken at 24 hours after chemical dosing in a 1536-well plate."	Tox21	https://ntp.niehs.nih.gov/whatwestudy/tox21/phases/index.html#Phase-I
ENSG00000100300		tissue-based cell-free	biochemical		"NVS_MP_hPBR is a biochemical, single-readout assay that uses extracted gene-proteins from Human colonic cell membranes in a tissue-based cell-free assay. Measurements were taken 1 hour after chemical dosing in a 48-well plate."	Tox21	https://ntp.niehs.nih.gov/whatwestudy/tox21/phases/index.html#Phase-I
ENSG00000113580		cell line	cell-based	HeLa	"TOX21_GR_BLA_Antagonist is a cell-based, single-readout assay that uses HeLa, a human cervix cell line, with measurements taken at 24 hours after chemical dosing in a 1536-well plate."	Tox21	https://ntp.niehs.nih.gov/whatwestudy/tox21/phases/index.html#Phase-I
